tconst	averageRating	numVotes
tt0062423	8.6	36
tt0062424	6.0	511
tt0062425	7.4	1783
tt0062426	6.9	579
tt0062427	7.1	39
tt0062428	7.5	337
tt0062429	6.0	606
tt0062430	6.0	7046
tt0062432	5.3	367
tt0062433	5.0	426
tt0062434	4.7	101
tt0062435	7.8	10
tt0062436	6.9	17
tt0062437	5.2	61
tt0062438	6.0	95
tt0062439	5.0	7
tt0062440	6.5	87
tt0062441	4.4	43
tt0062443	5.1	783
tt0062444	3.5	8
tt0062445	7.4	1632
tt0062446	5.5	962
tt0062447	7.2	42
tt0062448	5.3	62
tt0062449	6.4	28
tt0062450	7.1	19
tt0062451	6.3	10
tt0062452	6.5	470
tt0062453	7.4	5266
tt0062455	8.3	936
tt0062456	8.2	855
tt0062457	7.0	1527
tt0062458	5.1	16
tt0062459	5.4	9
tt0062461	6.0	166
tt0062462	6.7	65
tt0062463	4.1	271
tt0062464	7.3	68
tt0062466	5.4	133
tt0062467	7.8	26312
tt0062468	6.0	6
tt0062470	5.1	47
tt0062472	6.9	8339
tt0062473	6.8	538
tt0062474	7.7	481
tt0062477	6.3	1200
tt0062478	6.5	50
tt0062479	6.2	2277
tt0062480	7.2	12476
tt0062481	3.4	83
tt0062482	5.9	1310
tt0062483	4.6	128
tt0062484	6.8	92
tt0062485	7.1	365
tt0062487	7.6	8
tt0062489	6.1	17
tt0062490	7.0	906
tt0062492	3.8	87
tt0062493	2.2	799
tt0062496	5.6	189
tt0062497	5.9	19
tt0062499	4.5	45
tt0062500	6.7	11
tt0062502	6.1	1249
tt0062503	6.5	92
tt0062504	4.6	29
tt0062505	5.4	8
tt0062506	7.4	63
tt0062507	5.5	13
tt0062508	6.5	126
tt0062510	3.0	212
tt0062511	8.2	5
tt0062512	6.9	92237
tt0062513	7.6	1078
tt0062515	6.7	38
tt0062516	5.8	108
tt0062518	7.1	967
tt0062519	7.8	603
tt0062520	6.8	24
tt0062521	5.7	16
tt0062522	7.2	46
tt0062523	7.6	422
tt0062524	7.3	122
tt0062525	7.2	55
tt0062526	8.1	12
tt0062527	6.8	473
tt0062528	4.8	12
tt0062529	7.1	344
tt0062530	6.2	21
tt0062531	4.5	13
tt0062532	4.9	28
tt0062533	5.2	117
tt0062534	5.4	210
tt0062535	4.4	57
tt0062536	3.6	81
tt0062537	7.9	14
tt0062538	6.1	17
tt0062539	7.5	2841
tt0062540	7.3	27
tt0062541	6.9	234
tt0062542	8.4	73
tt0062543	7.3	1432
tt0062544	7.5	1119
tt0062545	7.6	12
tt0062547	6.2	45
tt0062548	6.5	114
tt0062549	6.8	10
tt0062550	8.5	8533
tt0062551	7.5	916
tt0062552	8.1	5268
tt0062553	6.8	22
tt0062555	5.2	9
tt0062556	6.7	18
tt0062557	8.4	16
tt0062558	7.3	538
tt0062559	7.6	169
tt0062560	6.7	146
tt0062561	7.7	7
tt0062562	7.4	42
tt0062563	6.5	6
tt0062564	7.8	26
tt0062565	7.7	1000
tt0062566	7.5	74
tt0062567	6.9	58
tt0062568	7.3	5335
tt0062569	7.6	677
tt0062570	6.9	1152
tt0062571	6.1	8
tt0062572	7.6	1588
tt0062573	6.7	465
tt0062574	7.6	151
tt0062575	7.6	434
tt0062576	8.2	6
tt0062577	7.2	250
tt0062578	7.1	2028
tt0062579	7.4	15
tt0062580	6.0	6
tt0062581	8.5	23
tt0062582	3.5	27
tt0062583	7.6	307
tt0062584	7.8	24
tt0062585	7.4	148
tt0062586	7.2	53
tt0062587	5.9	508
tt0062588	8.6	6623
tt0062589	6.9	1639
tt0062591	7.7	458
tt0062592	7.5	110
tt0062593	7.2	130
tt0062594	7.0	26
tt0062595	6.7	2117
tt0062596	7.9	98
tt0062597	8.0	55
tt0062598	7.4	3305
tt0062599	8.4	27
tt0062601	8.0	2392
tt0062602	7.7	66
tt0062604	7.6	22
tt0062605	7.4	17
tt0062606	7.9	55
tt0062607	7.9	167
tt0062608	5.0	32
tt0062610	8.1	30
tt0062614	6.7	188
tt0062615	6.8	21
tt0062616	5.6	11
tt0062617	3.4	23
tt0062618	6.0	412
tt0062619	4.0	101
tt0062620	4.7	70
tt0062621	4.4	29
tt0062622	8.3	569949
tt0062623	6.0	237
tt0062624	5.0	53
tt0062625	5.3	172
tt0062626	6.5	3224
tt0062628	7.3	19
tt0062629	6.2	20
tt0062630	5.6	21
tt0062631	6.0	13
tt0062632	6.8	37
tt0062633	6.3	109
tt0062634	5.9	46
tt0062635	7.2	53
tt0062636	6.9	961
tt0062637	5.4	92
tt0062638	5.7	9
tt0062639	6.9	2726
tt0062640	6.9	180
tt0062641	7.5	44
tt0062642	7.4	13
tt0062645	6.2	1048
tt0062646	5.5	10
tt0062647	6.8	42
tt0062648	6.2	24
tt0062649	5.1	146
tt0062650	6.8	5
tt0062652	5.6	112
tt0062653	6.8	6729
tt0062654	8.8	18
tt0062655	6.6	37
tt0062656	5.6	587
tt0062657	5.4	1573
tt0062658	5.8	8
tt0062659	6.5	490
tt0062660	7.0	18
tt0062663	7.7	537
tt0062664	4.4	13
tt0062665	5.2	16
tt0062666	5.1	221
tt0062667	5.5	23
tt0062668	6.5	19
tt0062669	5.2	249
tt0062670	6.0	5
tt0062671	7.0	2113
tt0062673	6.0	2845
tt0062676	5.0	228
tt0062677	6.0	104
tt0062679	6.6	344
tt0062680	6.5	57
tt0062681	6.0	193
tt0062682	5.9	213
tt0062683	5.5	171
tt0062684	6.2	257
tt0062686	6.3	57
tt0062687	7.2	11109
tt0062688	5.5	573
tt0062689	6.9	177
tt0062690	6.1	1018
tt0062692	6.4	54
tt0062693	5.8	391
tt0062694	4.9	64
tt0062695	7.7	11128
tt0062697	6.6	19
tt0062698	6.0	5
tt0062699	4.9	7
tt0062700	3.4	20
tt0062701	6.3	55
tt0062702	7.4	99
tt0062703	6.6	83
tt0062704	5.5	348
tt0062705	5.5	59
tt0062706	6.7	535
tt0062707	7.1	604
tt0062708	6.6	4241
tt0062709	5.3	84
tt0062711	5.9	30379
tt0062712	6.0	289
tt0062713	6.6	1779
tt0062714	5.4	539
tt0062716	5.8	45
tt0062717	7.4	25
tt0062718	6.8	24
tt0062719	6.6	169
tt0062721	8.4	30
tt0062722	6.1	247
tt0062723	9.2	14
tt0062724	6.8	493
tt0062725	5.3	60
tt0062726	5.4	59
tt0062727	4.8	90
tt0062728	7.1	2869
tt0062729	4.8	58
tt0062730	5.1	136
tt0062731	5.4	464
tt0062732	6.5	668
tt0062734	5.9	29
tt0062736	6.3	186
tt0062737	6.9	4811
tt0062738	8.9	11
tt0062739	5.8	473
tt0062740	7.6	28
tt0062741	4.6	1018
tt0062742	6.1	436
tt0062743	5.1	28
tt0062745	5.1	293
tt0062746	6.9	239
tt0062747	6.9	10
tt0062748	6.5	11
tt0062749	9.3	27
tt0062750	7.7	7
tt0062751	5.6	1283
tt0062753	6.1	78
tt0062754	6.4	69
tt0062755	7.1	7744
tt0062757	7.7	604
tt0062758	5.0	698
tt0062759	8.5	12418
tt0062760	6.1	740
tt0062761	4.5	27
tt0062762	5.8	232
tt0062763	6.0	23
tt0062764	5.2	127
tt0062765	7.4	57518
tt0062766	5.1	83
tt0062767	6.8	1353
tt0062768	5.7	549
tt0062769	6.8	65
tt0062770	7.7	1534
tt0062771	7.1	167
tt0062772	5.7	17
tt0062773	7.3	504
tt0062775	6.5	13
tt0062776	5.4	2545
tt0062777	6.2	20
tt0062778	6.2	22
tt0062779	6.6	427
tt0062780	4.5	21
tt0062781	6.6	22
tt0062782	6.8	4225
tt0062783	5.9	14
tt0062784	6.0	20
tt0062785	7.0	126
tt0062786	7.3	86
tt0062787	5.6	458
tt0062788	5.6	16
tt0062789	6.5	664
tt0062790	6.7	2887
tt0062792	6.4	585
tt0062793	6.9	750
tt0062794	7.0	5966
tt0062796	5.7	37
tt0062797	5.8	13
tt0062798	6.8	69
tt0062799	5.3	38
tt0062800	4.6	48
tt0062801	4.2	32
tt0062802	7.3	20
tt0062803	6.9	39016
tt0062804	6.9	1254
tt0062805	5.5	129
tt0062806	6.1	11
tt0062807	5.1	505
tt0062808	4.3	810
tt0062809	5.5	13
tt0062810	4.9	62
tt0062813	7.6	7
tt0062814	7.9	573
tt0062816	5.2	76
tt0062817	6.7	134
tt0062818	6.8	25
tt0062819	5.4	598
tt0062820	6.3	171
tt0062822	7.7	21
tt0062823	6.2	22
tt0062824	6.5	14800
tt0062825	6.9	1497
tt0062826	6.0	61
tt0062827	6.0	1783
tt0062828	5.0	66
tt0062829	6.3	626
tt0062830	5.8	330
tt0062831	7.0	6
tt0062833	5.5	1872
tt0062834	5.7	32
tt0062836	6.2	143
tt0062837	6.9	22
tt0062838	4.2	10
tt0062839	5.2	24
tt0062841	5.7	27
tt0062842	6.5	12
tt0062844	5.8	1198
tt0062846	5.8	20
tt0062847	4.9	277
tt0062849	5.0	46
tt0062850	7.0	197
tt0062851	6.7	1093
tt0062852	6.2	486
tt0062853	6.4	519
tt0062855	5.0	163
tt0062857	7.0	74
tt0062858	7.2	19
tt0062859	6.2	696
tt0062860	5.8	243
tt0062861	6.5	5458
tt0062862	6.2	34
tt0062863	6.9	2490
tt0062864	6.5	1348
tt0062865	6.4	1096
tt0062866	5.6	46
tt0062867	4.1	8
tt0062868	5.7	715
tt0062870	5.2	1439
tt0062871	6.1	42
tt0062872	5.6	103
tt0062873	7.7	7534
tt0062875	5.7	108
tt0062876	5.4	18
tt0062877	5.1	32
tt0062878	5.9	15
tt0062880	4.9	99
tt0062881	5.3	66
tt0062882	5.2	49
tt0062883	6.5	2724
tt0062884	6.9	103
tt0062885	7.0	7393
tt0062886	6.8	4720
tt0062887	5.4	14
tt0062888	5.4	83
tt0062889	6.9	48
tt0062890	6.3	77
tt0062891	6.5	75
tt0062892	6.4	18
tt0062893	7.1	2028
tt0062894	4.8	36
tt0062895	5.9	94
tt0062897	6.8	98
tt0062898	5.6	897
tt0062899	6.5	69
tt0062900	7.4	1339
tt0062901	6.4	88
tt0062902	5.5	28
tt0062903	6.2	45
tt0062904	5.6	68
tt0062905	5.1	14
tt0062906	7.3	777
tt0062907	8.0	1129
tt0062908	6.8	445
tt0062909	6.6	6099
tt0062910	7.0	6
tt0062911	6.1	41
tt0062912	5.8	14
tt0062913	6.6	90
tt0062914	5.1	47
tt0062915	5.3	287
tt0062916	6.8	86
tt0062917	5.8	416
tt0062918	7.1	52
tt0062919	5.7	119
tt0062920	6.3	429
tt0062921	6.5	8
tt0062922	7.3	7
tt0062923	6.0	49
tt0062924	5.2	53
tt0062925	7.4	1993
tt0062927	6.6	15
tt0062928	5.2	24
tt0062930	8.0	30
tt0062931	6.9	75
tt0062933	6.4	13
tt0062934	5.9	27
tt0062935	5.5	113
tt0062936	5.9	252
tt0062937	7.8	17
tt0062938	6.0	71
tt0062939	4.7	18
tt0062940	5.4	79
tt0062941	6.0	112
tt0062943	6.4	521
tt0062946	2.5	713
tt0062947	6.8	42
tt0062948	5.1	104
tt0062949	7.6	60
tt0062951	5.0	119
tt0062952	7.7	8826
tt0062953	5.9	73
tt0062957	4.4	833
tt0062958	4.8	81
tt0062959	6.9	66
tt0062960	3.5	348
tt0062962	6.7	35
tt0062963	6.8	142
tt0062964	4.3	67
tt0062965	6.4	16
tt0062966	5.0	56
tt0062967	6.2	40
tt0062968	6.8	13
tt0062969	6.1	30
tt0062970	6.1	157
tt0062972	7.0	13
tt0062973	5.5	449
tt0062974	6.2	3177
tt0062975	6.9	3019
tt0062976	4.8	24
tt0062977	6.8	1135
tt0062978	5.7	186
tt0062979	5.9	2188
tt0062980	6.0	190
tt0062981	6.8	485
tt0062983	4.3	41
tt0062984	6.3	95
tt0062985	6.3	616
tt0062986	5.1	46
tt0062987	4.8	64
tt0062989	4.9	215
tt0062990	6.5	962
tt0062991	4.4	71
tt0062992	5.8	30
tt0062993	6.0	269
tt0062994	7.4	17714
tt0062995	6.4	331
tt0062996	6.6	131
tt0062997	6.3	733
tt0062998	6.8	186
tt0063000	4.6	1171
tt0063001	8.5	10
tt0063002	5.7	37
tt0063003	6.5	35
tt0063004	6.1	7
tt0063005	6.8	6618
tt0063006	6.2	12
tt0063007	6.1	15
tt0063008	6.0	174
tt0063009	7.4	25
tt0063010	7.1	1066
tt0063011	6.7	50
tt0063012	5.0	9
tt0063013	5.3	1886
tt0063014	4.4	47
tt0063015	5.2	28
tt0063016	6.5	262
tt0063017	6.8	19
tt0063018	6.1	99
tt0063019	6.6	10
tt0063020	7.8	41
tt0063022	7.7	13
tt0063023	8.8	1905
tt0063024	5.3	285
tt0063025	6.3	7
tt0063026	6.7	637
tt0063027	6.7	32
tt0063028	6.6	7
tt0063029	5.8	16
tt0063031	6.3	266
tt0063032	7.7	12955
tt0063033	6.2	194
tt0063034	5.6	245
tt0063035	5.8	11603
tt0063036	5.7	2872
tt0063037	5.0	28
tt0063038	5.0	34
tt0063039	6.1	76
tt0063040	4.7	6
tt0063041	5.1	358
tt0063042	6.6	244
tt0063043	5.0	13
tt0063044	5.3	63
tt0063045	6.1	30
tt0063046	8.0	392
tt0063047	6.9	12
tt0063048	7.6	1041
tt0063049	6.6	5459
tt0063050	7.6	3391
tt0063051	6.6	536
tt0063052	8.0	18
tt0063053	4.3	16
tt0063054	5.7	301
tt0063055	3.5	68
tt0063056	7.3	7334
tt0063057	5.6	190
tt0063058	5.6	216
tt0063059	7.3	87
tt0063060	6.6	4954
tt0063061	5.8	66
tt0063062	4.3	10
tt0063063	6.4	584
tt0063064	6.9	179
tt0063065	7.1	93
tt0063066	7.1	92
tt0063067	6.0	487
tt0063069	5.1	38
tt0063070	6.5	11
tt0063072	6.1	438
tt0063073	4.9	43
tt0063074	2.3	6
tt0063075	6.7	25
tt0063076	8.4	16
tt0063079	6.5	42
tt0063080	6.9	685
tt0063082	5.3	126
tt0063083	5.3	76
tt0063084	7.8	870
tt0063090	5.0	813
tt0063091	6.5	824
tt0063092	6.2	8
tt0063093	6.4	334
tt0063094	6.9	1792
tt0063095	4.6	124
tt0063096	6.4	11
tt0063097	3.6	277
tt0063098	6.0	527
tt0063100	6.9	1974
tt0063101	3.0	193
tt0063102	6.4	515
tt0063103	5.6	238
tt0063104	6.5	46
tt0063105	6.8	588
tt0063108	6.4	5
tt0063111	6.8	16
tt0063115	6.3	2724
tt0063117	6.2	80
tt0063118	5.4	10
tt0063119	4.1	12
tt0063120	5.9	111
tt0063121	6.6	8462
tt0063122	6.6	107
tt0063123	5.9	41
tt0063124	5.8	80
tt0063125	7.0	213
tt0063126	3.7	132
tt0063127	7.1	2410
tt0063128	5.7	549
tt0063129	5.8	166
tt0063130	5.7	198
tt0063131	6.7	63
tt0063132	3.3	194
tt0063133	6.3	66
tt0063135	4.9	2254
tt0063136	6.6	327
tt0063137	6.1	91
tt0063138	5.1	42
tt0063139	7.5	10
tt0063140	5.9	106
tt0063141	7.0	2046
tt0063142	3.3	769
tt0063143	6.5	97
tt0063144	6.8	6
tt0063145	2.7	717
tt0063146	6.7	114
tt0063147	4.7	33
tt0063148	6.2	20
tt0063149	6.1	1243
tt0063151	6.7	11
tt0063152	7.2	2323
tt0063153	5.2	64
tt0063154	5.1	56
tt0063155	6.5	102
tt0063157	6.0	331
tt0063158	5.5	286
tt0063159	6.2	448
tt0063160	6.8	51
tt0063161	5.6	762
tt0063163	6.1	13
tt0063164	7.0	231
tt0063166	7.0	9
tt0063167	4.4	349
tt0063168	7.3	30
tt0063169	6.6	514
tt0063170	6.4	249
tt0063171	7.1	331
tt0063172	6.6	4739
tt0063173	7.8	1328
tt0063174	6.2	285
tt0063175	7.3	24
tt0063176	4.7	6
tt0063177	7.0	299
tt0063178	6.9	18
tt0063180	6.7	153
tt0063181	6.7	6
tt0063182	7.3	67
tt0063183	6.9	52
tt0063184	5.0	124
tt0063185	7.0	2033
tt0063186	7.5	2369
tt0063188	5.4	11
tt0063189	8.7	7
tt0063190	6.2	5
tt0063191	5.6	34
tt0063192	5.7	71
tt0063193	5.6	109
tt0063194	4.5	106
tt0063195	5.0	488
tt0063198	7.6	2010
tt0063199	8.4	13
tt0063200	6.2	14
tt0063201	6.1	12
tt0063202	5.7	9
tt0063203	7.1	455
tt0063205	6.8	322
tt0063206	6.2	1370
tt0063207	8.7	23
tt0063208	5.7	38
tt0063210	5.9	1852
tt0063211	6.0	28
tt0063213	5.4	60
tt0063214	5.9	41
tt0063215	6.1	42
tt0063216	6.9	18
tt0063217	6.6	8
tt0063218	7.2	1817
tt0063219	5.9	1057
tt0063220	7.8	17
tt0063221	7.2	20
tt0063222	7.5	31
tt0063223	6.6	34
tt0063224	6.8	144
tt0063225	6.3	6
tt0063226	5.9	18
tt0063227	7.9	27868
tt0063228	8.0	6
tt0063229	6.5	100
tt0063230	7.0	4241
tt0063231	5.9	1404
tt0063232	7.0	7
tt0063233	6.0	239
tt0063234	6.2	36
tt0063236	5.4	445
tt0063237	6.8	414
tt0063238	5.2	16
tt0063239	6.4	76
tt0063240	5.7	1545
tt0063241	5.8	73
tt0063242	3.8	742
tt0063243	6.4	5
tt0063244	5.7	95
tt0063246	5.1	355
tt0063248	6.4	101
tt0063249	4.8	32
tt0063250	5.7	17
tt0063252	4.8	33
tt0063253	6.9	14
tt0063254	5.7	636
tt0063255	4.8	655
tt0063256	6.5	3131
tt0063257	6.1	47
tt0063259	6.1	23
tt0063260	5.7	1494
tt0063261	5.2	16
tt0063262	6.5	79
tt0063263	5.7	37
tt0063266	6.6	5
tt0063268	7.2	463
tt0063269	5.3	20
tt0063270	5.7	230
tt0063271	5.9	284
tt0063272	5.0	295
tt0063274	6.9	19
tt0063275	5.5	632
tt0063277	3.5	20
tt0063278	8.1	4058
tt0063279	6.5	126
tt0063281	5.5	141
tt0063282	7.8	17
tt0063285	6.8	8541
tt0063286	6.7	120
tt0063287	7.3	19
tt0063288	7.1	1190
tt0063290	8.3	9
tt0063291	7.7	3420
tt0063293	7.2	3855
tt0063294	6.3	23
tt0063295	9.7	20
tt0063296	6.8	22
tt0063297	6.4	628
tt0063298	7.3	12
tt0063299	5.8	195
tt0063300	1.7	516
tt0063303	4.3	320
tt0063304	5.7	277
tt0063305	3.8	9
tt0063306	4.8	346
tt0063308	6.3	401
tt0063309	5.8	6
tt0063310	7.1	231
tt0063311	4.5	237
tt0063314	6.5	43
tt0063316	7.2	14
tt0063317	6.9	12
tt0063318	6.6	31
tt0063319	6.1	153
tt0063321	4.1	110
tt0063322	6.2	23
tt0063323	5.9	379
tt0063324	5.9	95
tt0063325	4.7	382
tt0063328	4.4	8
tt0063329	7.2	26
tt0063330	6.1	254
tt0063331	5.2	60
tt0063332	7.3	293
tt0063333	8.0	408
tt0063334	5.9	7
tt0063335	6.3	119
tt0063336	7.2	22
tt0063337	6.4	66
tt0063338	6.0	93
tt0063339	7.3	44
tt0063340	5.4	241
tt0063341	6.2	574
tt0063342	7.3	696
tt0063343	8.0	11
tt0063345	6.8	265
tt0063346	4.6	45
tt0063348	6.1	1323
tt0063350	7.9	110107
tt0063351	7.2	34
tt0063353	6.0	24
tt0063354	6.0	70
tt0063356	7.1	1849
tt0063357	5.4	20
tt0063359	6.7	9
tt0063360	5.7	36
tt0063361	6.9	80
tt0063362	5.8	21
tt0063363	6.4	145
tt0063364	4.5	187
tt0063365	5.5	119
tt0063366	7.1	266
tt0063368	8.4	12
tt0063369	7.2	950
tt0063370	6.0	536
tt0063371	7.1	1294
tt0063372	4.5	31
tt0063373	5.1	39
tt0063374	7.7	30124
tt0063375	5.6	16
tt0063376	6.5	245
tt0063378	4.1	52
tt0063379	6.2	1225
tt0063380	7.1	653
tt0063381	7.6	988
tt0063383	5.0	131
tt0063384	6.9	332
tt0063385	7.4	32887
tt0063386	6.7	1900
tt0063387	3.7	62
tt0063389	6.5	749
tt0063390	6.1	167
tt0063393	5.3	50
tt0063395	6.1	392
tt0063396	7.6	107
tt0063398	5.2	15
tt0063399	5.2	59
tt0063401	6.1	107
tt0063402	6.6	209
tt0063403	4.8	28
tt0063404	8.1	5657
tt0063405	4.2	23
tt0063406	6.8	135
tt0063407	5.7	16
tt0063408	4.8	34
tt0063409	8.8	18
tt0063410	6.3	908
tt0063411	4.7	13
tt0063412	3.4	22
tt0063413	6.1	591
tt0063414	6.4	672
tt0063415	7.6	36044
tt0063416	6.0	29
tt0063417	7.9	1352
tt0063419	5.1	50
tt0063420	4.7	14
tt0063421	6.5	37
tt0063422	4.2	11
tt0063423	4.8	22
tt0063424	6.9	31
tt0063425	7.0	8
tt0063426	7.1	2691
tt0063427	7.0	752
tt0063428	6.1	78
tt0063429	6.0	243
tt0063430	6.4	93
tt0063431	6.4	124
tt0063432	6.7	105
tt0063433	6.4	99
tt0063434	6.1	97
tt0063435	6.5	100
tt0063436	6.7	104
tt0063437	7.1	116
tt0063439	5.6	184
tt0063440	5.3	54
tt0063441	5.2	20
tt0063442	8.0	159957
tt0063443	6.8	2882
tt0063444	7.4	53
tt0063445	8.6	5
tt0063446	6.8	255
tt0063448	7.0	95
tt0063450	5.5	82
tt0063451	7.3	14
tt0063452	6.0	1289
tt0063453	6.8	115
tt0063454	8.7	16
tt0063456	7.1	3114
tt0063458	7.1	982
tt0063459	6.0	458
tt0063462	7.6	47830
tt0063463	6.9	33
tt0063464	6.1	227
tt0063465	5.4	395
tt0063466	7.1	12
tt0063467	5.6	388
tt0063468	7.1	250
tt0063469	6.0	2271
tt0063470	6.9	216
tt0063471	4.9	46
tt0063472	1.9	112
tt0063473	6.0	112
tt0063474	6.4	104
tt0063475	7.1	52
tt0063476	5.7	45
tt0063477	7.3	407
tt0063478	6.2	54
tt0063479	6.8	429
tt0063480	5.7	346
tt0063482	5.7	77
tt0063483	7.3	2825
tt0063484	5.7	13
tt0063485	6.9	964
tt0063486	5.9	128
tt0063488	6.4	345
tt0063489	6.8	107
tt0063490	6.6	144
tt0063491	6.7	51
tt0063492	5.4	51
tt0063493	8.0	1392
tt0063494	6.3	26
tt0063495	6.7	6
tt0063496	5.8	8
tt0063497	3.4	24
tt0063498	6.0	6
tt0063499	6.6	89
tt0063500	6.5	674
tt0063501	7.4	4997
tt0063503	7.1	170
tt0063506	8.2	64
tt0063507	7.9	243
tt0063508	7.0	737
tt0063509	6.6	12
tt0063510	6.9	62
tt0063511	5.4	41
tt0063512	4.7	17
tt0063513	6.1	228
tt0063514	7.5	37
tt0063515	6.2	45
tt0063516	6.4	87
tt0063518	7.6	28256
tt0063519	7.9	14
tt0063520	6.2	5
tt0063521	5.6	55
tt0063522	8.0	180753
tt0063523	7.0	215
tt0063524	6.7	25
tt0063525	7.1	107
tt0063526	5.1	452
tt0063527	7.1	1202
tt0063528	6.5	153
tt0063529	7.0	540
tt0063530	4.5	100
tt0063531	6.4	107
tt0063532	7.4	69
tt0063533	6.8	120
tt0063534	5.2	489
tt0063535	6.4	9
tt0063536	4.3	133
tt0063537	4.7	90
tt0063539	6.3	187
tt0063540	7.0	82
tt0063541	4.9	18
tt0063544	6.9	187
tt0063545	7.1	65
tt0063546	9.1	23
tt0063547	3.7	27
tt0063548	6.1	80
tt0063549	4.8	290
tt0063550	5.8	396
tt0063551	6.4	737
tt0063552	5.3	172
tt0063553	5.6	298
tt0063554	5.0	54
tt0063555	7.7	8025
tt0063556	5.6	48
tt0063557	6.8	3040
tt0063558	7.4	31
tt0063559	4.5	76
tt0063560	6.3	88
tt0063561	9.4	7
tt0063562	9.9	9
tt0063563	6.8	220
tt0063564	3.8	224
tt0063565	6.3	177
tt0063566	6.2	9
tt0063567	6.5	8
tt0063568	6.5	1143
tt0063569	7.0	703
tt0063570	6.3	494
tt0063571	6.3	1799
tt0063572	6.0	161
tt0063573	6.4	1297
tt0063574	5.2	33
tt0063575	7.7	58
tt0063576	6.7	206
tt0063577	5.1	116
tt0063578	8.7	10
tt0063579	6.5	264
tt0063580	6.4	334
tt0063581	6.3	110
tt0063582	6.4	154
tt0063583	6.3	489
tt0063584	6.3	186
tt0063585	6.5	503
tt0063586	7.2	197
tt0063587	5.6	257
tt0063588	6.8	48
tt0063589	6.5	114
tt0063590	7.0	27
tt0063591	6.4	2230
tt0063592	5.6	2577
tt0063593	2.5	6
tt0063594	5.1	114
tt0063595	4.7	739
tt0063596	6.6	150
tt0063597	6.1	15
tt0063598	6.4	590
tt0063599	7.1	3219
tt0063600	6.6	19
tt0063603	4.9	18
tt0063604	6.9	30
tt0063605	6.8	5
tt0063606	7.7	53
tt0063607	4.5	390
tt0063608	3.6	192
tt0063609	7.1	280
tt0063610	7.7	6
tt0063611	8.1	11234
tt0063612	4.8	1301
tt0063613	6.2	113
tt0063614	6.1	88
tt0063615	8.0	966
tt0063616	4.7	137
tt0063617	6.3	34
tt0063618	5.2	48
tt0063619	6.2	16
tt0063620	4.8	20
tt0063621	5.7	218
tt0063622	5.2	357
tt0063623	5.4	44
tt0063624	8.1	34
tt0063625	7.2	175
tt0063626	5.8	20
tt0063627	6.9	16
tt0063628	8.1	326
tt0063629	8.0	26
tt0063630	5.7	85
tt0063631	4.1	203
tt0063632	7.0	11
tt0063633	8.0	6468
tt0063634	5.7	1874
tt0063635	8.1	16
tt0063636	6.1	1029
tt0063638	5.9	194
tt0063640	5.6	35
tt0063641	7.5	21
tt0063642	6.5	1883
tt0063643	4.9	1019
tt0063644	7.5	55
tt0063646	7.0	248
tt0063647	6.7	122
tt0063650	7.0	415
tt0063651	6.5	132
tt0063652	5.9	50
tt0063653	4.9	45
tt0063654	7.0	1274
tt0063655	5.3	503
tt0063656	6.2	39
tt0063657	6.5	20
tt0063658	5.8	70
tt0063660	6.1	230
tt0063661	6.9	932
tt0063662	5.8	228
tt0063663	7.7	8991
tt0063664	6.5	23
tt0063665	6.3	2644
tt0063666	6.9	53
tt0063667	6.2	8
tt0063668	6.6	1985
tt0063669	5.7	51
tt0063670	6.6	22
tt0063671	7.3	7535
tt0063672	6.0	23
tt0063673	5.4	336
tt0063674	6.6	2589
tt0063675	7.0	71
tt0063676	7.7	7
tt0063677	7.4	14
tt0063678	7.2	11147
tt0063679	6.7	867
tt0063680	3.3	179
tt0063682	7.8	8
tt0063683	6.2	539
tt0063684	6.1	484
tt0063685	4.9	38
tt0063687	6.6	8
tt0063688	7.0	21330
tt0063690	5.2	129
tt0063691	6.9	81
tt0063692	8.6	5
tt0063693	5.6	363
tt0063694	6.4	1226
tt0063695	6.3	102
tt0063696	5.7	75
tt0063697	5.8	6
tt0063698	5.2	51
tt0063699	6.7	109
tt0063700	7.3	128
tt0063703	8.4	21
tt0063704	5.9	143
tt0063705	5.8	96
tt0063707	5.6	432
tt0063708	6.0	6
tt0063709	5.5	150
tt0063710	5.8	41
tt0063711	7.8	8
tt0063712	6.7	6
tt0063713	6.7	43
tt0063715	6.6	5283
tt0063717	7.0	98
tt0063718	7.2	219
tt0063719	7.1	35
tt0063721	6.7	79
tt0063722	6.3	7
tt0063723	5.6	234
tt0063724	5.5	118
tt0063725	6.6	22
tt0063728	5.6	147
tt0063729	7.1	1718
tt0063731	7.5	861
tt0063732	4.9	175
tt0063735	7.6	28
tt0063736	5.6	242
tt0063737	7.1	519
tt0063738	3.3	52
tt0063740	6.9	1479
tt0063742	6.5	112
tt0063743	8.7	30
tt0063744	8.0	11
tt0063745	4.6	32
tt0063746	4.4	101
tt0063747	6.5	299
tt0063748	7.3	511
tt0063751	5.5	323
tt0063752	7.2	111
tt0063753	5.1	16
tt0063754	5.6	139
tt0063756	4.5	39
tt0063757	4.6	15
tt0063758	7.5	28
tt0063759	7.7	17038
tt0063761	6.3	28
tt0063762	5.5	42
tt0063763	5.9	106
tt0063764	5.2	724
tt0063765	4.7	778
tt0063766	6.5	19
tt0063767	8.5	27
tt0063768	6.8	171
tt0063769	6.5	973
tt0063770	4.1	9
tt0063771	7.7	1822
tt0063773	4.7	23
